page	line	y0	y1	x0	x1	text
15	8	214.83139038085938	226.83139038085938	33.75	76.72692108154297	WFBNA
15	8	214.83139038085938	226.83139038085938	79.845703125	111.83282470703125	CARD
15	9	244.36376953125	253.412109375	172.875	224.06045532226562	Transunion
15	9	241.58981323242188	248.33981323242188	224.0625	229.67849731445312	®
15	9	244.36376953125	253.412109375	309.0	348.4388732910156	Experian
15	9	241.58981323242188	248.33981323242188	348.4453125	354.0613098144531	®
15	9	244.36376953125	253.412109375	445.125	478.6453552246094	Equifax
15	9	241.58981323242188	248.33981323242188	478.65234375	484.2683410644531	®
15	10	263.11376953125	272.162109375	36.75	73.52269744873047	Account
15	10	263.11376953125	272.162109375	75.861328125	81.66632843017578	#
15	10	263.11376953125	272.1796875	172.875	233.4333953857422	414718******
15	10	263.11376953125	272.1796875	309.0	359.64434814453125	414718****
15	10	263.11376953125	272.1796875	445.125	525.5115356445312	414718**********
15	11	281.11376953125	290.162109375	36.75	57.380287170410156	High
15	11	281.11376953125	290.162109375	59.72021484375	97.81060791015625	Balance:
15	11	281.11376953125	290.1796875	172.875	205.6246337890625	$11,374
15	11	281.11376953125	290.1796875	309.0	319.2672119140625	$0
15	11	281.11376953125	290.1796875	445.125	477.8746337890625	$10,792
15	12	299.11376953125	308.162109375	36.75	55.65013885498047	Last
15	12	299.11376953125	308.162109375	57.98876953125	95.79351806640625	Verified:
15	12	299.11376953125	308.1796875	172.875	207.9801025390625	5.8.2025
15	12	299.11376953125	308.1796875	309.0	314.7850036621094	--
15	12	299.11376953125	308.1796875	445.125	450.9100036621094	--
15	13	317.86376953125	326.912109375	36.75	58.064884185791016	Date
15	13	317.86376953125	326.912109375	60.41015625	69.46542358398438	of
15	13	317.86376953125	326.912109375	71.80517578125	90.70531463623047	Last
15	13	317.86376953125	326.912109375	93.0439453125	129.99176025390625	Activity:
15	13	317.86376953125	326.9296875	172.875	213.1173095703125	17.2.2025
15	13	317.86376953125	326.9296875	309.0	344.1051025390625	1.5.2025
15	13	317.86376953125	326.9296875	445.125	485.3673095703125	1.11.2024
15	14	335.86376953125	344.912109375	36.75	58.064884185791016	Date
15	14	335.86376953125	344.912109375	60.41015625	104.50787353515625	Reported:
15	14	335.86376953125	344.9296875	172.875	207.9801025390625	5.8.2025
15	14	335.86376953125	344.9296875	309.0	344.1051025390625	1.8.2025
15	14	335.86376953125	344.9296875	445.125	480.2301025390625	1.8.2025
15	15	354.61376953125	363.662109375	36.75	58.064884185791016	Date
15	15	354.61376953125	363.662109375	60.41015625	98.07867431640625	Opened:
15	15	354.61376953125	363.6796875	172.875	207.9801025390625	8.3.2024
15	15	354.61376953125	363.6796875	309.0	344.1051025390625	1.3.2024
15	15	354.61376953125	363.6796875	445.125	480.2301025390625	1.3.2024
15	16	372.61376953125	381.662109375	36.75	72.26800537109375	Balance
15	16	372.61376953125	381.662109375	74.61328125	103.05767822265625	Owed:
15	16	372.61376953125	381.6796875	172.875	205.6246337890625	$10,792
15	16	372.61376953125	381.6796875	309.0	341.7496337890625	$10,792
15	16	372.61376953125	381.6796875	445.125	477.8746337890625	$10,792
15	17	390.61376953125	399.662109375	36.75	66.28273010253906	Closed
15	17	390.61376953125	399.662109375	68.6279296875	92.51519775390625	Date:
15	17	390.61376953125	399.6796875	172.875	213.1173095703125	17.2.2025
15	17	390.61376953125	399.6796875	309.0	314.7850036621094	--
15	17	390.61376953125	399.6796875	445.125	450.9100036621094	--
15	18	409.36376953125	418.412109375	36.75	73.52269744873047	Account
15	18	409.36376953125	418.412109375	75.861328125	107.45660400390625	Rating:
15	18	409.36376953125	418.4296875	172.875	218.3099822998047	Derogatory
15	18	409.36376953125	418.4296875	309.0	354.43499755859375	Derogatory
15	18	409.36376953125	418.4296875	445.125	490.55999755859375	Derogatory
15	19	427.36376953125	436.412109375	36.75	73.52269744873047	Account
15	19	427.36376953125	436.412109375	75.861328125	130.17633056640625	Description:
15	19	427.36376953125	436.4296875	172.875	211.48907470703125	Individual
15	19	427.36376953125	436.4296875	309.0	347.61407470703125	Individual
15	19	427.36376953125	436.4296875	445.125	483.73907470703125	Individual
15	20	445.36376953125	454.412109375	36.75	71.45941162109375	Dispute
15	20	445.36376953125	454.412109375	73.8046875	104.96490478515625	Status:
15	20	445.36376953125	454.4296875	172.875	205.74183654785156	Account
15	20	445.36376953125	454.4296875	208.083984375	221.68080139160156	not
15	20	445.36376953125	454.4296875	224.02294921875	259.5859680175781	disputed
15	20	445.36376953125	454.4296875	309.0	341.8668518066406	Account
15	20	445.36376953125	454.4296875	344.208984375	357.8058166503906	not
15	20	445.36376953125	454.4296875	360.14794921875	395.7109680175781	disputed
15	20	445.36376953125	454.4296875	445.125	477.9918518066406	Account
15	20	445.36376953125	454.4296875	480.333984375	493.9308166503906	not
15	20	445.36376953125	454.4296875	496.27294921875	531.8359375	disputed
15	21	464.11376953125	473.162109375	36.75	73.89605712890625	Creditor
15	21	464.11376953125	473.162109375	76.23486328125	100.14410400390625	Type:
15	21	464.11376953125	473.1796875	172.875	192.9456329345703	Bank
15	21	464.11376953125	473.1796875	195.29150390625	219.72084045410156	Credit
15	21	464.11376953125	473.1796875	222.06298828125	245.46087646484375	Cards
15	21	464.11376953125	473.1796875	309.0	329.07061767578125	Bank
15	21	464.11376953125	473.1796875	331.41650390625	355.8458557128906	Credit
15	21	464.11376953125	473.1796875	358.18798828125	381.58587646484375	Cards
15	21	464.11376953125	473.1796875	445.125	454.59893798828125	All
15	21	464.11376953125	473.1796875	456.9375	481.20111083984375	Banks
15	22	482.11376953125	491.162109375	36.75	73.52269744873047	Account
15	22	482.11376953125	491.162109375	75.861328125	107.02154541015625	Status:
15	22	482.11376953125	491.1796875	172.875	200.26417541503906	Closed
15	22	482.11376953125	491.1796875	309.0	336.3891906738281	Closed
15	22	482.11376953125	491.1796875	445.125	472.5141906738281	Closed
15	23	500.86376953125	509.912109375	36.75	76.93285369873047	Payment
15	23	500.86376953125	509.912109375	79.271484375	110.43170166015625	Status:
15	23	500.86376953125	509.9296875	172.875	255.19686889648438	Collection/Chargeoff
15	23	500.86376953125	509.9296875	309.0	391.3218688964844	Collection/Chargeoff
15	23	500.86376953125	509.9296875	445.125	527.4468994140625	Collection/Chargeoff
15	24	518.86376953125	527.912109375	36.75	73.89605712890625	Creditor
15	24	518.86376953125	527.912109375	76.23486328125	118.47369384765625	Remarks:
15	24	518.86376953125	527.9296875	172.875	207.01856994628906	Charged
15	24	518.86376953125	527.9296875	209.3583984375	220.03622436523438	off
15	24	518.86376953125	527.9296875	222.37939453125	231.33245849609375	as
15	24	518.86376953125	527.9296875	233.677734375	249.15773010253906	bad
15	24	518.86376953125	527.9296875	251.49755859375	270.1612854003906	debt
15	24	518.86376953125	527.9296875	309.0	341.8668518066406	Account
15	24	518.86376953125	527.9296875	344.208984375	358.47503662109375	has
15	24	518.86376953125	527.9296875	360.8203125	381.37493896484375	been
15	24	518.86376953125	527.9296875	383.7158203125	409.7954406738281	closed
15	24	518.86376953125	527.9296875	412.13525390625	427.7461853027344	due
15	24	518.86376953125	527.9296875	430.0869140625	438.37115478515625	to
15	24	518.86376953125	527.9296875	445.125	479.2685852050781	Charged
15	24	518.86376953125	527.9296875	481.6083984375	492.2862243652344	off
15	24	518.86376953125	527.9296875	494.62939453125	526.8590087890625	account
15	25	529.36376953125	538.4296875	172.875	210.09474182128906	Canceled
15	25	529.36376953125	538.4296875	212.4345703125	221.9134979248047	by
15	25	529.36376953125	538.4296875	224.26025390625	247.38002014160156	credit
15	25	529.36376953125	538.4296875	249.72216796875	279.7705383300781	grantor
15	25	529.36376953125	538.4296875	309.0	345.8895568847656	inactivity.
15	25	529.36376953125	538.4296875	445.125	482.18109130859375	Accounts
15	25	529.36376953125	538.4296875	484.5263671875	510.6059875488281	closed
15	25	529.36376953125	538.4296875	512.94580078125	522.4247436523438	by
15	25	529.36376953125	538.4296875	524.771484375	547.8912353515625	credit
15	26	540.61376953125	549.6796875	309.0	338.3008117675781	Unpaid
15	26	540.61376953125	549.6796875	340.640625	372.0982360839844	balance
15	26	540.61376953125	549.6796875	374.43896484375	410.3315734863281	reported
15	26	540.61376953125	549.6796875	412.67138671875	421.62445068359375	as
15	26	540.61376953125	549.6796875	423.9697265625	428.730712890625	a
15	26	540.61376953125	549.6796875	445.125	475.1733703613281	grantor
15	27	551.11376953125	560.1796875	309.0	324.68988037109375	loss
15	27	551.11376953125	560.1796875	327.03515625	336.51409912109375	by
15	27	551.11376953125	560.1796875	338.86083984375	352.1250915527344	the
15	27	551.11376953125	560.1796875	354.4658203125	377.5856018066406	credit
15	27	551.11376953125	560.1796875	379.927734375	412.1195373535156	grantor.
15	28	569.86376953125	578.912109375	36.75	76.93285369873047	Payment
15	28	569.86376953125	578.912109375	79.271484375	118.19244384765625	Amount:
15	28	569.86376953125	578.9296875	172.875	183.1422119140625	$0
15	28	569.86376953125	578.9296875	309.0	319.2672119140625	$0
15	28	569.86376953125	578.9296875	445.125	455.3922119140625	$0
15	29	587.86376953125	596.912109375	36.75	55.65013885498047	Last
15	29	587.86376953125	596.912109375	57.98876953125	100.73736572265625	Payment:
15	29	587.86376953125	596.9296875	172.875	218.2545166015625	11.10.2024
15	29	587.86376953125	596.9296875	309.0	354.3795166015625	11.10.2024
15	29	587.86376953125	596.9296875	445.125	485.3673095703125	1.11.2024
15	30	605.86376953125	614.912109375	36.75	60.195213317871094	Term
15	30	605.86376953125	614.912109375	62.54150390625	96.32965087890625	Length:
15	30	605.86376953125	614.9296875	172.875	178.66000366210938	--
15	30	605.86376953125	614.9296875	309.0	314.7850036621094	--
15	30	605.86376953125	614.9296875	445.125	450.9100036621094	--
15	31	624.61376953125	633.662109375	36.75	56.21703338623047	Past
15	31	624.61376953125	633.662109375	58.5556640625	76.44281005859375	Due
15	31	624.61376953125	633.662109375	78.7880859375	117.70904541015625	Amount:
15	31	624.61376953125	633.6796875	172.875	205.6246337890625	$10,792
15	31	624.61376953125	633.6796875	309.0	341.7496337890625	$10,792
15	31	624.61376953125	633.6796875	445.125	477.8746337890625	$10,792
15	32	642.61376953125	651.662109375	36.75	73.52269744873047	Account
15	32	642.61376953125	651.662109375	75.861328125	99.77056884765625	Type:
15	32	642.61376953125	651.6796875	172.875	197.30433654785156	Credit
15	32	642.61376953125	651.6796875	199.646484375	218.85743713378906	Card
15	32	642.61376953125	651.6796875	309.0	333.4293518066406	Credit
15	32	642.61376953125	651.6796875	335.771484375	354.9824523925781	Card
15	32	642.61376953125	651.6796875	445.125	450.9100036621094	--
